,pe,pb,dyr
2011-05-03,31.5,3.7,0.72
2011-05-04,30.81,3.61,0.74
2011-05-05,30.9,3.63,0.73
2011-05-06,31.01,3.64,0.73
2011-05-09,31.21,3.66,0.73
2011-05-10,31.4,3.68,0.72
2011-05-11,31.44,3.69,0.72
2011-05-12,30.98,3.64,0.73
2011-05-13,31.15,3.66,0.73
2011-05-16,31.08,3.65,0.73
2011-05-17,31.04,3.65,0.73
2011-05-18,31.18,3.66,0.72
2011-05-19,31.04,3.65,0.73
2011-05-20,30.92,3.64,0.73
2011-05-23,29.8,3.5,0.76
2011-05-24,29.85,3.51,0.76
2011-05-25,29.41,3.46,0.77
2011-05-26,29.11,3.42,0.78
2011-05-27,28.53,3.36,0.79
2011-05-30,28.26,3.32,0.8
2011-05-31,28.69,3.4,0.89
2011-06-01,28.96,3.43,0.88
2011-06-02,28.53,3.39,0.9
2011-06-03,29.0,3.44,0.88
2011-06-07,29.21,3.47,0.87
2011-06-08,29.31,3.48,0.87
2011-06-09,28.7,3.41,0.89
2011-06-10,28.71,3.41,0.89
2011-06-13,28.64,3.4,0.89
2011-06-14,29.09,3.46,0.88
2011-06-15,28.83,3.43,0.88
2011-06-16,28.27,3.36,0.9
2011-06-17,27.96,3.32,0.91
2011-06-20,27.66,3.29,0.92
2011-06-21,28.06,3.34,0.91
2011-06-22,28.03,3.33,0.91
2011-06-23,28.62,3.41,0.89
2011-06-24,29.28,3.48,0.87
2011-06-27,29.6,3.52,0.86
2011-06-28,29.68,3.53,0.86
2011-06-29,29.37,3.5,0.87
2011-06-30,29.85,3.54,0.91
2011-07-01,30.03,3.57,0.91
2011-07-04,15.74,3.65,0.89
2011-07-05,30.93,3.67,0.88
2011-07-06,31.07,3.69,0.88
2011-07-07,31.11,3.7,0.88
2011-07-08,31.07,3.69,0.88
2011-07-11,31.37,3.73,0.87
2011-07-12,30.91,3.67,0.88
2011-07-13,31.49,3.74,0.87
2011-07-14,31.74,3.77,0.86
2011-07-15,32.01,3.81,0.85
2011-07-18,32.0,3.81,0.85
2011-07-19,31.6,3.76,0.86
2011-07-20,31.67,3.77,0.86
2011-07-21,31.3,3.73,0.87
2011-07-22,31.44,3.74,0.86
2011-07-25,30.27,3.6,0.9
2011-07-26,30.42,3.62,0.89
2011-07-27,30.93,3.68,0.88
2011-07-28,30.93,3.68,0.88
2011-07-29,30.66,3.65,0.93
2011-08-01,30.81,3.67,0.93
2011-08-02,30.71,3.66,0.93
2011-08-03,30.88,3.68,0.92
2011-08-04,30.94,3.69,0.92
2011-08-05,30.3,3.63,0.94
2011-08-08,28.97,3.47,0.98
2011-08-09,28.94,3.47,0.98
2011-08-10,29.35,3.52,0.97
2011-08-11,29.88,3.58,0.95
2011-08-12,30.17,3.62,0.94
2011-08-15,30.6,3.67,0.92
2011-08-16,30.38,3.65,0.93
2011-08-17,30.29,3.64,0.93
2011-08-18,29.77,3.57,0.95
2011-08-19,29.56,3.55,0.96
2011-08-22,29.31,3.52,0.96
2011-08-23,29.8,3.59,0.94
2011-08-24,29.82,3.59,0.94
2011-08-25,30.39,3.66,0.93
2011-08-26,30.54,3.68,0.92
2011-08-29,30.3,3.65,0.93
2011-08-30,30.03,3.62,0.94
2011-08-31,29.91,3.61,0.93
2011-09-01,28.23,3.48,0.94
2011-09-02,27.92,3.44,0.95
2011-09-05,27.24,3.36,0.97
2011-09-06,26.94,3.33,0.98
2011-09-07,27.59,3.41,0.96
2011-09-08,27.32,3.37,0.97
2011-09-09,27.17,3.35,0.97
2011-09-13,26.74,3.3,0.99
2011-09-14,27.0,3.34,0.98
2011-09-15,27.06,3.34,0.97
2011-09-16,27.08,3.35,0.97
2011-09-19,26.51,3.28,0.99
2011-09-20,26.63,3.29,0.99
2011-09-21,27.4,3.39,0.96
2011-09-22,26.62,3.29,0.99
2011-09-23,26.37,3.26,1.0
2011-09-26,25.94,3.21,1.01
2011-09-27,26.05,3.22,1.01
2011-09-28,25.66,3.17,1.03
2011-09-29,25.02,3.09,1.05
2011-09-30,24.98,3.09,1.08
2011-10-10,24.81,3.07,1.09
2011-10-11,24.66,3.05,1.09
2011-10-12,25.52,3.16,1.05
2011-10-13,25.84,3.2,1.04
2011-10-14,25.74,3.19,1.04
2011-10-17,25.89,3.21,1.04
2011-10-18,25.15,3.11,1.07
2011-10-19,24.98,3.09,1.08
2011-10-20,24.25,3.0,1.11
2011-10-21,23.85,2.95,1.13
2011-10-24,24.3,3.01,1.11
2011-10-25,24.95,3.09,1.08
2011-10-26,25.21,3.12,1.07
2011-10-27,25.22,3.12,1.07
2011-10-28,25.79,3.19,1.04
2011-10-31,25.93,3.21,1.03
2011-11-01,25.46,3.06,1.03
2011-11-02,25.95,3.12,1.01
2011-11-03,26.05,3.14,1.01
2011-11-04,26.19,3.16,1.0
2011-11-07,26.04,3.15,1.0
2011-11-08,25.79,3.12,1.01
2011-11-09,26.21,3.17,1.0
2011-11-10,25.91,3.13,1.01
2011-11-11,25.87,3.13,1.01
2011-11-14,26.51,3.21,0.98
2011-11-15,26.61,3.22,0.98
2011-11-16,25.92,3.14,1.01
2011-11-17,25.96,3.14,1.0
2011-11-18,25.25,3.06,1.03
2011-11-21,25.25,3.06,1.03
2011-11-22,25.25,3.06,1.03
2011-11-23,25.16,3.04,1.04
2011-11-24,25.17,3.04,1.04
2011-11-25,25.0,3.03,1.04
2011-11-28,25.03,3.03,1.04
2011-11-29,25.39,3.07,1.03
2011-11-30,24.36,2.95,1.07
2011-12-01,24.86,3.01,1.05
2011-12-02,24.43,2.96,1.06
2011-12-05,23.72,2.87,1.1
2011-12-06,23.77,2.88,1.09
2011-12-07,23.85,2.88,1.09
2011-12-08,23.89,2.89,1.09
2011-12-09,23.66,2.86,1.1
2011-12-12,23.37,2.83,1.11
2011-12-13,22.68,2.74,1.15
2011-12-14,22.32,2.7,1.17
2011-12-15,21.82,2.64,1.19
2011-12-16,22.43,2.71,1.16
2011-12-19,22.49,2.72,1.16
2011-12-20,22.4,2.71,1.16
2011-12-21,21.88,2.65,1.19
2011-12-22,21.68,2.62,1.2
2011-12-23,21.83,2.64,1.19
2011-12-26,21.62,2.62,1.2
2011-12-27,21.06,2.55,1.23
2011-12-28,20.93,2.54,1.24
2011-12-29,11.36,2.54,1.24
2011-12-30,21.36,2.59,1.21
2012-01-04,20.79,2.52,1.24
2012-01-05,20.04,2.43,1.29
2012-01-06,20.13,2.45,1.28
2012-01-09,20.88,2.54,1.23
2012-01-10,21.68,2.64,1.19
2012-01-11,21.67,2.64,1.19
2012-01-12,21.56,2.63,1.19
2012-01-13,20.79,2.53,1.24
2012-01-16,20.1,2.45,1.28
2012-01-17,21.14,2.58,1.21
2012-01-18,20.55,2.51,1.25
2012-01-19,20.81,2.54,1.23
2012-01-20,21.15,2.58,1.21
2012-01-30,21.01,2.56,1.22
2012-01-31,21.01,2.56,1.21
2012-02-01,20.89,2.55,1.22
2012-02-02,21.29,2.6,1.2
2012-02-03,21.62,2.64,1.18
2012-02-06,21.79,2.66,1.17
2012-02-07,21.41,2.61,1.19
2012-02-08,22.0,2.69,1.16
2012-02-09,22.12,2.7,1.15
2012-02-10,22.24,2.72,1.15
2012-02-13,22.45,2.74,1.13
2012-02-14,22.45,2.74,1.13
2012-02-15,22.78,2.78,1.12
2012-02-16,22.73,2.78,1.12
2012-02-17,22.67,2.77,1.12
2012-02-20,22.72,2.78,1.12
2012-02-21,22.99,2.81,1.11
2012-02-22,23.5,2.87,1.08
2012-02-23,23.62,2.88,1.08
2012-02-24,23.96,2.93,1.06
2012-02-27,24.03,2.93,1.06
2012-02-28,23.88,2.92,1.07
2012-02-29,23.58,2.88,1.08
2012-03-01,23.68,2.89,1.08
2012-03-02,24.18,2.95,1.05
2012-03-05,24.19,2.95,1.05
2012-03-06,23.95,2.93,1.06
2012-03-07,23.84,2.91,1.07
2012-03-08,24.16,2.95,1.05
2012-03-09,24.57,3.0,1.04
2012-03-12,24.67,3.02,1.03
2012-03-13,24.93,3.05,1.02
2012-03-14,23.91,2.92,1.06
2012-03-15,23.74,2.9,1.07
2012-03-16,24.3,2.97,1.05
2012-03-19,24.58,3.01,1.03
2012-03-20,24.03,2.94,1.06
2012-03-21,24.03,2.94,1.06
2012-03-22,23.98,2.94,1.06
2012-03-23,23.57,2.89,1.08
2012-03-26,23.57,2.89,1.08
2012-03-27,23.46,2.87,1.08
2012-03-28,22.49,2.75,1.13
2012-03-29,22.12,2.71,1.14
2012-03-30,22.03,2.7,1.15
2012-04-05,22.72,2.79,1.12
2012-04-06,22.87,2.81,1.11
2012-04-09,22.63,2.78,1.12
2012-04-10,22.85,2.81,1.11
2012-04-11,22.93,2.82,1.11
2012-04-12,23.38,2.87,1.08
2012-04-13,23.52,2.89,1.08
2012-04-16,23.46,2.88,1.08
2012-04-17,23.15,2.85,1.09
2012-04-18,23.64,2.91,1.07
2012-04-19,23.58,2.9,1.07
2012-04-20,23.77,2.92,1.06
2012-04-23,23.33,2.87,1.08
2012-04-24,23.13,2.84,1.09
2012-04-25,27.53,1.97,1.08
2012-04-26,23.32,2.87,1.08
2012-04-27,23.26,2.86,1.05
2012-05-02,24.21,2.68,1.03
2012-05-03,24.42,2.7,1.02
2012-05-04,24.68,2.73,1.01
2012-05-07,24.93,2.76,1.0
2012-05-08,24.89,2.75,1.0
2012-05-09,24.44,2.71,1.02
2012-05-10,24.53,2.72,1.02
2012-05-11,24.36,2.7,1.02
2012-05-14,24.25,2.69,1.03
2012-05-15,24.24,2.69,1.03
2012-05-16,23.9,2.65,1.04
2012-05-17,24.22,2.68,1.03
2012-05-18,23.86,2.64,1.04
2012-05-21,23.88,2.65,1.04
2012-05-22,24.24,2.69,1.03
2012-05-23,24.22,2.68,1.03
2012-05-24,24.0,2.66,1.04
2012-05-25,23.71,2.63,1.05
2012-05-28,24.04,2.67,1.03
2012-05-29,24.41,2.71,1.02
2012-05-30,24.46,2.71,1.02
2012-05-31,24.54,2.72,1.03
2012-06-01,24.52,2.72,1.03
2012-06-04,23.83,2.64,1.06
2012-06-05,23.78,2.64,1.07
2012-06-06,23.72,2.63,1.07
2012-06-07,23.63,2.62,1.07
2012-06-08,23.54,2.61,1.08
2012-06-11,23.97,2.66,1.06
2012-06-12,23.86,2.65,1.06
2012-06-13,24.3,2.7,1.04
2012-06-14,24.17,2.69,1.05
2012-06-15,24.17,2.69,1.05
2012-06-18,24.45,2.71,1.03
2012-06-19,24.28,2.7,1.04
2012-06-20,24.24,2.69,1.04
2012-06-21,23.9,2.65,1.06
2012-06-25,23.29,2.59,1.09
2012-06-26,23.27,2.58,1.09
2012-06-27,23.28,2.58,1.09
2012-06-28,23.06,2.56,1.1
2012-06-29,23.4,2.6,1.21
2012-07-02,23.69,2.63,1.2
2012-07-03,23.8,2.64,1.19
2012-07-04,23.68,2.63,1.2
2012-07-05,23.24,2.58,1.22
2012-07-06,23.76,2.63,1.2
2012-07-09,23.24,2.58,1.22
2012-07-10,23.04,2.55,1.23
2012-07-11,23.24,2.58,1.22
2012-07-12,23.62,2.62,1.2
2012-07-13,23.47,2.6,1.21
2012-07-16,22.61,2.51,1.26
2012-07-17,22.72,2.52,1.25
2012-07-18,22.78,2.53,1.25
2012-07-19,22.96,2.55,1.24
2012-07-20,22.76,2.53,1.25
2012-07-23,22.52,2.5,1.26
2012-07-24,22.71,2.52,1.25
2012-07-25,22.57,2.5,1.26
2012-07-26,22.39,2.49,1.26
2012-07-27,22.28,2.47,1.27
2012-07-30,21.93,2.43,1.29
2012-07-31,21.68,2.41,1.34
2012-08-01,22.02,2.45,1.32
2012-08-02,21.82,2.42,1.33
2012-08-03,22.25,2.47,1.31
2012-08-06,22.75,2.53,1.28
2012-08-07,22.93,2.55,1.27
2012-08-08,22.87,2.54,1.27
2012-08-09,23.23,2.58,1.25
2012-08-10,23.14,2.57,1.25
2012-08-13,22.67,2.52,1.28
2012-08-14,22.82,2.54,1.27
2012-08-15,22.64,2.52,1.28
2012-08-16,22.45,2.5,1.29
2012-08-17,22.37,2.49,1.29
2012-08-20,22.43,2.5,1.29
2012-08-21,22.75,2.53,1.27
2012-08-22,22.57,2.51,1.28
2012-08-23,22.68,2.53,1.28
2012-08-24,22.23,2.48,1.3
2012-08-27,21.74,2.42,1.33
2012-08-28,21.83,2.43,1.33
2012-08-29,21.71,2.42,1.33
2012-08-30,21.32,2.37,1.36
2012-08-31,21.38,2.38,1.38
2012-09-03,22.16,2.39,1.35
2012-09-04,21.96,2.37,1.36
2012-09-05,22.08,2.38,1.35
2012-09-06,22.3,2.41,1.34
2012-09-07,23.14,2.5,1.29
2012-09-10,23.33,2.52,1.28
2012-09-11,23.27,2.51,1.28
2012-09-12,23.39,2.53,1.27
2012-09-13,23.06,2.49,1.29
2012-09-14,23.08,2.5,1.29
2012-09-17,22.42,2.42,1.33
2012-09-18,22.3,2.41,1.34
2012-09-19,22.46,2.43,1.33
2012-09-20,21.8,2.36,1.37
2012-09-21,21.64,2.34,1.38
2012-09-24,21.81,2.36,1.37
2012-09-25,21.68,2.34,1.37
2012-09-26,21.19,2.29,1.41
2012-09-27,21.75,2.35,1.37
2012-09-28,22.18,2.4,1.35
2012-10-08,22.05,2.38,1.35
2012-10-09,22.65,2.45,1.32
2012-10-10,22.85,2.47,1.31
2012-10-11,22.51,2.44,1.32
2012-10-12,22.46,2.43,1.33
2012-10-15,22.3,2.41,1.34
2012-10-16,22.37,2.42,1.33
2012-10-17,22.41,2.43,1.33
2012-10-18,22.8,2.47,1.31
2012-10-19,22.76,2.46,1.31
2012-10-22,22.93,2.48,1.3
2012-10-23,22.6,2.45,1.32
2012-10-24,22.49,2.44,1.32
2012-10-25,22.27,2.41,1.34
2012-10-26,21.83,2.36,1.36
2012-10-29,21.8,2.36,1.37
2012-10-30,21.84,2.37,1.36
2012-10-31,21.94,2.38,1.38
2012-11-01,22.26,2.34,1.35
2012-11-02,22.32,2.35,1.35
2012-11-05,22.2,2.34,1.35
2012-11-06,22.08,2.32,1.36
2012-11-07,22.03,2.32,1.36
2012-11-08,21.51,2.27,1.4
2012-11-09,21.42,2.26,1.4
2012-11-12,21.52,2.27,1.4
2012-11-13,21.1,2.22,1.42
2012-11-14,21.16,2.23,1.42
2012-11-15,20.84,2.2,1.44
2012-11-16,20.7,2.18,1.45
2012-11-19,20.71,2.18,1.45
2012-11-20,20.67,2.18,1.45
2012-11-21,20.89,2.2,1.44
2012-11-22,20.64,2.17,1.45
2012-11-23,20.7,2.18,1.45
2012-11-26,20.39,2.15,1.47
2012-11-27,19.78,2.08,1.52
2012-11-28,19.41,2.04,1.55
2012-11-29,19.2,2.02,1.56
2012-11-30,19.45,2.05,1.55
2012-12-03,18.97,2.0,1.59
2012-12-04,19.21,2.02,1.57
2012-12-05,19.95,2.1,1.51
2012-12-06,19.89,2.09,1.52
2012-12-07,20.31,2.14,1.48
2012-12-10,20.63,2.17,1.46
2012-12-11,20.5,2.16,1.47
2012-12-12,20.5,2.16,1.47
2012-12-13,20.25,2.13,1.49
2012-12-14,21.11,2.22,1.43
2012-12-17,21.19,2.23,1.42
2012-12-18,21.13,2.23,1.43
2012-12-19,21.28,2.24,1.42
2012-12-20,21.41,2.25,1.41
2012-12-21,21.48,2.26,1.4
2012-12-24,21.64,2.28,1.39
2012-12-25,22.17,2.33,1.36
2012-12-26,22.52,2.37,1.34
2012-12-27,22.35,2.35,1.35
2012-12-28,22.62,2.38,1.33
2012-12-31,22.84,2.4,1.33
2013-01-04,22.71,2.39,1.33
2013-01-07,22.91,2.41,1.32
2013-01-08,23.17,2.44,1.31
2013-01-09,23.23,2.44,1.3
2013-01-10,23.34,2.46,1.3
2013-01-11,22.94,2.41,1.32
2013-01-14,23.79,2.5,1.27
2013-01-15,24.16,2.54,1.26
2013-01-16,24.08,2.53,1.26
2013-01-17,23.88,2.51,1.27
2013-01-18,24.25,2.55,1.25
2013-01-21,24.41,2.57,1.24
2013-01-22,24.04,2.53,1.26
2013-01-23,24.07,2.53,1.26
2013-01-24,23.6,2.48,1.28
2013-01-25,23.54,2.47,1.29
2013-01-28,24.15,2.54,1.25
2013-01-29,24.37,2.56,1.24
2013-01-30,24.4,2.56,1.24
2013-01-31,24.23,2.55,1.25
2013-02-01,24.45,2.57,1.24
2013-02-04,24.23,2.55,1.25
2013-02-05,24.53,2.58,1.23
2013-02-06,24.66,2.59,1.23
2013-02-07,24.8,2.6,1.22
2013-02-08,25.15,2.64,1.21
2013-02-18,25.15,2.65,1.2
2013-02-19,24.67,2.6,1.22
2013-02-20,25.14,2.65,1.2
2013-02-21,24.64,2.6,1.22
2013-02-22,24.59,2.59,1.23
2013-02-25,24.82,2.61,1.22
2013-02-26,24.5,2.58,1.23
2013-02-27,24.57,2.59,1.23
2013-02-28,25.09,2.64,1.2
2013-03-01,25.38,2.67,1.18
2013-03-04,24.49,2.58,1.23
2013-03-05,25.07,2.64,1.2
2013-03-06,25.44,2.68,1.18
2013-03-07,25.14,2.65,1.19
2013-03-08,24.87,2.62,1.21
2013-03-11,24.88,2.62,1.21
2013-03-12,24.27,2.56,1.24
2013-03-13,24.06,2.54,1.25
2013-03-14,24.15,2.54,1.24
2013-03-15,24.22,2.55,1.24
2013-03-18,23.95,2.52,1.25
2013-03-19,24.01,2.53,1.25
2013-03-20,24.68,2.6,1.22
2013-03-21,24.91,2.62,1.2
2013-03-22,24.98,2.63,1.2
2013-03-25,24.96,2.63,1.2
2013-03-26,24.79,2.61,1.21
2013-03-27,24.84,2.62,1.21
2013-03-28,24.18,2.55,1.24
2013-03-29,24.13,2.54,1.24
2013-04-01,24.29,2.56,1.23
2013-04-02,23.95,2.52,1.24
2013-04-03,23.74,2.5,1.26
2013-04-08,23.89,2.52,1.25
2013-04-09,24.08,2.54,1.24
2013-04-10,23.96,2.53,1.24
2013-04-11,23.89,2.52,1.25
2013-04-12,23.71,2.5,1.26
2013-04-15,23.4,2.47,1.27
2013-04-16,23.66,2.49,1.26
2013-04-17,23.93,2.52,1.25
2013-04-18,24.04,2.53,1.24
2013-04-19,24.57,2.59,1.21
2013-04-22,24.72,2.6,1.21
2013-04-23,24.04,2.53,1.24
2013-04-24,24.58,2.59,1.21
2013-04-25,24.17,2.55,1.23
2013-04-26,23.75,2.5,1.21
2013-05-02,23.74,2.38,1.2
2013-05-03,24.22,2.43,1.18
2013-05-06,24.67,2.48,1.16
2013-05-07,24.69,2.48,1.16
2013-05-08,24.96,2.5,1.14
2013-05-09,25.02,2.51,1.14
2013-05-10,25.11,2.52,1.14
2013-05-13,25.09,2.53,1.13
2013-05-14,24.74,2.49,1.15
2013-05-15,25.14,2.53,1.13
2013-05-16,25.4,2.56,1.12
2013-05-17,25.83,2.6,1.1
2013-05-20,26.2,2.64,1.09
2013-05-21,26.58,2.68,1.07
2013-05-22,26.33,2.65,1.08
2013-05-23,26.15,2.63,1.09
2013-05-24,26.53,2.67,1.07
2013-05-27,26.75,2.69,1.06
2013-05-28,26.73,2.69,1.07
2013-05-29,26.88,2.71,1.06
2013-05-30,26.91,2.71,1.06
2013-05-31,26.7,2.69,1.09
2013-06-03,26.47,2.67,1.1
2013-06-04,25.93,2.61,1.12
2013-06-05,26.08,2.63,1.11
2013-06-06,25.71,2.59,1.13
2013-06-07,25.28,2.55,1.15
2013-06-13,24.57,2.47,1.18
2013-06-14,25.12,2.53,1.16
2013-06-17,25.17,2.53,1.15
2013-06-18,25.2,2.54,1.15
2013-06-19,25.08,2.53,1.16
2013-06-20,24.22,2.44,1.2
2013-06-21,24.14,2.43,1.2
2013-06-24,22.65,2.28,1.28
2013-06-25,22.6,2.28,1.28
2013-06-26,23.18,2.33,1.25
2013-06-27,22.79,2.29,1.27
2013-06-28,22.82,2.3,1.32
2013-07-01,23.31,2.34,1.3
2013-07-02,23.72,2.39,1.27
2013-07-03,12.37,2.39,1.27
2013-07-04,23.87,2.4,1.26
2013-07-05,23.71,2.39,1.27
2013-07-08,22.86,2.3,1.32
2013-07-09,22.95,2.31,1.32
2013-07-10,23.6,2.38,1.28
2013-07-11,24.28,2.44,1.24
2013-07-12,24.15,2.43,1.25
2013-07-15,24.71,2.48,1.22
2013-07-16,24.97,2.51,1.21
2013-07-17,24.58,2.47,1.23
2013-07-18,24.48,2.46,1.23
2013-07-19,23.93,2.41,1.26
2013-07-22,24.37,2.45,1.24
2013-07-23,25.05,2.52,1.21
2013-07-24,25.23,2.54,1.2
2013-07-25,24.72,2.49,1.22
2013-07-26,24.67,2.48,1.22
2013-07-29,24.19,2.43,1.25
2013-07-30,24.13,2.43,1.25
2013-07-31,24.22,2.44,1.31
2013-08-01,24.99,2.51,1.27
2013-08-02,25.08,2.52,1.26
2013-08-05,25.5,2.56,1.24
2013-08-06,25.77,2.59,1.23
2013-08-07,25.47,2.56,1.24
2013-08-08,25.58,2.57,1.24
2013-08-09,25.61,2.57,1.24
2013-08-12,25.93,2.61,1.22
2013-08-13,26.08,2.62,1.21
2013-08-14,26.0,2.62,1.2
2013-08-15,25.69,2.58,1.22
2013-08-16,25.16,2.53,1.24
2013-08-19,25.64,2.58,1.22
2013-08-20,25.63,2.58,1.22
2013-08-21,25.76,2.59,1.22
2013-08-22,25.83,2.6,1.21
2013-08-23,25.79,2.6,1.21
2013-08-26,26.27,2.64,1.19
2013-08-27,26.43,2.66,1.18
2013-08-28,26.07,2.63,1.2
2013-08-29,26.02,2.62,1.2
2013-08-30,25.55,2.57,1.06
2013-09-02,24.7,2.57,1.05
2013-09-03,25.11,2.61,1.03
2013-09-04,25.09,2.61,1.03
2013-09-05,25.15,2.62,1.03
2013-09-06,25.28,2.63,1.02
2013-09-09,25.51,2.66,1.01
2013-09-10,25.61,2.67,1.01
2013-09-11,25.34,2.64,1.02
2013-09-12,25.36,2.65,1.02
2013-09-13,25.54,2.66,1.01
2013-09-16,25.65,2.67,1.01
2013-09-17,25.29,2.63,1.02
2013-09-18,25.53,2.66,0.99
2013-09-23,26.12,2.72,0.97
2013-09-24,26.13,2.72,0.97
2013-09-25,25.98,2.71,0.97
2013-09-26,25.63,2.67,0.99
2013-09-27,25.73,2.68,0.98
2013-09-30,26.05,2.72,0.96
2013-10-08,26.48,2.76,0.94
2013-10-09,26.73,2.79,0.93
2013-10-10,26.51,2.77,0.94
2013-10-11,32.83,2.8,0.93
2013-10-14,27.01,2.82,0.92
2013-10-15,26.95,2.81,0.93
2013-10-16,26.25,2.74,0.95
2013-10-17,26.25,2.74,0.95
2013-10-18,26.45,2.76,0.94
2013-10-21,27.14,2.83,0.92
2013-10-22,26.81,2.8,0.93
2013-10-23,26.24,2.74,0.95
2013-10-24,26.08,2.72,0.96
2013-10-25,25.62,2.67,0.97
2013-10-28,25.57,2.67,0.98
2013-10-29,25.12,2.62,0.99
2013-10-30,25.51,2.66,0.98
2013-10-31,25.15,2.62,0.98
2013-11-01,24.29,2.54,0.98
2013-11-04,24.39,2.55,0.98
2013-11-05,24.71,2.58,0.97
2013-11-06,24.44,2.56,0.98
2013-11-07,24.13,2.52,0.99
2013-11-08,23.82,2.49,1.0
2013-11-11,24.01,2.51,1.0
2013-11-12,24.24,2.53,0.99
2013-11-13,23.81,2.49,1.0
2013-11-14,24.18,2.52,0.99
2013-11-15,24.63,2.57,0.97
2013-11-18,25.17,2.63,0.95
2013-11-19,25.2,2.63,0.95
2013-11-20,25.36,2.65,0.94
2013-11-21,25.22,2.64,0.95
2013-11-22,25.16,2.63,0.95
2013-11-25,25.15,2.63,0.95
2013-11-26,25.23,2.63,0.95
2013-11-27,25.59,2.67,0.93
2013-11-28,25.85,2.7,0.93
2013-11-29,26.1,2.72,0.92
2013-12-02,24.8,2.58,0.97
2013-12-03,25.23,2.63,0.95
2013-12-04,25.47,2.66,0.94
2013-12-05,25.32,2.64,0.95
2013-12-06,25.27,2.64,0.95
2013-12-09,25.55,2.66,0.94
2013-12-10,25.55,2.66,0.94
2013-12-11,25.33,2.64,0.95
2013-12-12,25.52,2.66,0.94
2013-12-13,25.63,2.67,0.94
2013-12-16,25.32,2.64,0.95
2013-12-17,25.15,2.62,0.95
2013-12-18,25.15,2.62,0.95
2013-12-19,24.98,2.6,0.96
2013-12-20,24.66,2.57,0.97
2013-12-23,24.67,2.56,0.97
2013-12-24,24.9,2.59,0.96
2013-12-25,25.31,1.97,0.95
2013-12-26,24.87,2.58,0.97
2013-12-27,25.32,2.63,0.95
2013-12-30,25.41,2.64,0.94
2013-12-31,25.5,2.65,0.93
2014-01-02,25.76,2.68,0.92
2014-01-03,25.7,2.67,0.92
2014-01-06,25.03,2.6,0.95
2014-01-07,25.2,2.62,0.94
2014-01-08,25.44,2.64,0.93
2014-01-09,25.12,2.61,0.95
2014-01-10,24.72,2.57,0.96
2014-01-13,24.69,2.56,0.96
2014-01-14,25.2,2.61,0.94
2014-01-15,25.4,2.63,0.94
2014-01-16,25.35,2.63,0.94
2014-01-17,25.11,2.61,0.95
2014-01-20,24.88,2.58,0.95
2014-01-21,25.29,2.63,0.94
2014-01-22,25.89,2.69,0.92
2014-01-23,26.12,2.72,0.91
2014-01-24,26.48,2.75,0.89
2014-01-27,9.46,2.74,0.9
2014-01-28,26.29,2.74,0.9
2014-01-29,26.52,2.77,0.89
2014-01-30,26.32,2.75,0.89
2014-02-07,26.76,2.79,0.88
2014-02-10,27.5,2.87,0.86
2014-02-11,27.49,2.87,0.86
2014-02-12,27.8,2.9,0.85
2014-02-13,27.33,2.85,0.86
2014-02-14,27.81,2.9,0.85
2014-02-17,28.37,2.96,0.83
2014-02-18,28.25,2.95,0.83
2014-02-19,28.31,2.95,0.83
2014-02-20,27.88,2.91,0.84
2014-02-21,27.77,2.9,0.85
2014-02-24,27.76,2.9,0.85
2014-02-25,26.65,2.78,0.88
2014-02-26,26.78,2.79,0.88
2014-02-27,26.29,2.74,0.89
2014-02-28,26.68,2.78,0.88
2014-03-03,27.15,2.83,0.87
2014-03-04,27.05,2.82,0.87
2014-03-05,26.98,2.82,0.87
2014-03-06,27.04,2.82,0.87
2014-03-07,26.96,2.81,0.87
2014-03-10,26.02,2.72,0.9
2014-03-11,26.03,2.72,0.9
2014-03-12,25.99,2.71,0.9
2014-03-13,26.4,2.75,0.89
2014-03-14,26.29,2.74,0.89
2014-03-17,26.82,2.8,0.88
2014-03-18,26.91,2.81,0.87
2014-03-19,26.79,2.8,0.88
2014-03-20,26.06,2.72,0.9
2014-03-21,26.54,2.77,0.88
2014-03-24,26.54,2.78,0.88
2014-03-25,26.49,2.77,0.88
2014-03-26,26.64,2.79,0.88
2014-03-27,26.1,2.73,0.9
2014-03-28,25.52,2.67,0.92
2014-03-31,25.42,2.66,0.92
2014-04-01,25.85,2.7,0.91
2014-04-02,25.79,2.7,0.91
2014-04-03,25.8,1.69,0.91
2014-04-04,26.11,2.73,0.9
2014-04-08,26.49,2.78,0.88
2014-04-09,26.72,2.81,0.88
2014-04-10,26.85,2.82,0.87
2014-04-11,26.75,2.81,0.87
2014-04-14,26.9,2.82,0.87
2014-04-15,26.68,2.8,0.88
2014-04-16,26.66,2.8,0.88
2014-04-17,26.69,2.8,0.88
2014-04-18,26.76,2.81,0.87
2014-04-21,26.4,2.77,0.89
2014-04-22,26.19,2.75,0.89
2014-04-23,26.12,2.75,0.89
2014-04-24,25.91,2.73,0.9
2014-04-25,25.43,2.67,0.92
2014-04-28,24.7,2.59,0.94
2014-04-29,25.01,2.62,0.93
2014-04-30,25.19,2.64,1.01
2014-05-05,24.4,2.46,1.0
2014-05-06,24.57,2.48,0.99
2014-05-07,24.18,2.44,1.01
2014-05-08,9.32,2.43,1.01
2014-05-09,23.91,2.41,1.02
2014-05-12,24.45,2.47,1.0
2014-05-13,24.43,2.46,1.0
2014-05-14,24.46,2.47,1.0
2014-05-15,24.03,2.42,1.01
