,pe,pb,dyr
2019-11-18,15.87,1.72,1.64
2019-11-19,16.06,1.74,1.62
2019-11-20,15.93,1.73,1.63
2019-11-21,15.89,1.73,1.63
2019-11-22,15.73,1.71,1.65
2019-11-25,15.9,1.73,1.63
2019-11-26,15.94,1.73,1.63
2019-11-27,15.87,1.72,1.64
2019-11-28,15.83,1.72,1.64
2019-11-29,15.74,1.71,1.65
2019-12-02,15.77,1.71,1.65
2019-12-03,15.86,1.72,1.64
2019-12-04,15.92,1.73,1.64
2019-12-05,16.01,1.74,1.63
2019-12-06,16.11,1.75,1.62
2019-12-09,16.15,1.75,1.61
2019-12-10,16.17,1.76,1.61
2019-12-11,16.11,1.75,1.61
2019-12-12,16.07,1.75,1.62
2019-12-13,16.3,1.77,1.6
2019-12-16,16.49,1.79,1.58
2019-12-17,16.75,1.82,1.55
2019-12-18,16.72,1.82,1.55
2019-12-19,16.79,1.83,1.55
2019-12-20,16.75,1.83,1.54
2019-12-23,16.48,1.8,1.57
2019-12-24,16.61,1.81,1.55
2019-12-25,16.61,1.81,1.55
2019-12-26,16.77,1.83,1.54
2019-12-27,16.73,1.82,1.54
2019-12-30,16.97,1.85,1.52
2019-12-31,17.05,1.86,1.49
2020-01-02,17.29,1.88,1.47
2020-01-03,17.29,1.89,1.47
2020-01-06,17.24,1.88,1.48
2020-01-07,17.42,1.9,1.46
2020-01-08,17.23,1.88,1.48
2020-01-09,17.46,1.9,1.45
2020-01-10,17.45,1.9,1.45
2020-01-13,17.61,1.92,2.11
2020-01-14,17.57,1.91,1.45
2020-01-15,17.47,1.9,1.45
2020-01-16,17.39,1.9,1.46
2020-01-17,17.36,1.89,1.46
2020-01-20,17.46,1.9,1.46
2020-01-21,17.14,1.87,1.48
2020-01-22,46.53,1.87,1.48
