,pe,pb,dyr
2011-05-03,48.85,3.76,0.67
2011-05-04,47.87,3.69,0.68
2011-05-05,48.27,3.73,0.68
2011-05-06,48.46,3.74,0.68
2011-05-09,48.97,3.78,0.67
2011-05-10,48.98,3.78,0.67
2011-05-11,48.93,3.82,0.67
2011-05-12,47.94,3.74,0.68
2011-05-13,48.0,3.74,0.68
2011-05-16,47.88,3.73,0.68
2011-05-17,47.44,3.7,0.68
2011-05-18,47.01,3.71,0.67
2011-05-19,46.65,3.68,0.68
2011-05-20,46.15,3.64,0.68
2011-05-23,44.39,3.5,0.7
2011-05-24,45.66,3.6,0.7
2011-05-25,44.18,3.51,0.72
2011-05-26,43.46,3.45,0.73
2011-05-27,43.03,3.41,0.74
2011-05-30,43.43,3.45,0.75
2011-05-31,43.85,3.53,1.0
2011-06-01,44.17,3.55,0.99
2011-06-02,43.38,3.49,1.0
2011-06-03,44.08,3.55,0.98
2011-06-07,44.16,3.55,0.97
2011-06-08,43.99,3.55,0.97
2011-06-09,43.13,3.49,0.99
2011-06-10,42.97,3.47,0.99
2011-06-13,43.21,3.49,0.99
2011-06-14,43.63,3.53,0.98
2011-06-15,43.06,3.5,0.99
2011-06-16,42.22,3.43,1.0
2011-06-17,41.79,3.39,1.02
2011-06-20,41.29,3.35,1.03
2011-06-21,41.53,3.37,1.01
2011-06-22,41.12,3.37,1.01
2011-06-23,42.34,3.47,0.99
2011-06-24,43.26,3.54,0.97
2011-06-27,43.8,3.59,0.95
2011-06-28,43.83,3.59,0.95
2011-06-29,43.2,3.57,0.96
2011-06-30,43.67,3.6,1.04
2011-07-01,44.08,3.64,1.03
2011-07-04,37.02,3.72,1.01
2011-07-05,45.48,3.75,1.0
2011-07-06,46.17,3.83,0.99
2011-07-07,46.55,3.86,0.99
2011-07-08,46.24,3.84,0.99
2011-07-11,46.62,3.87,0.98
2011-07-12,45.8,3.82,0.99
2011-07-13,46.96,3.91,0.97
2011-07-14,48.0,4.0,0.97
2011-07-15,48.85,4.07,0.95
2011-07-18,48.61,4.05,0.95
2011-07-19,47.67,3.99,0.97
2011-07-20,47.82,4.0,0.96
2011-07-21,47.16,3.95,0.97
2011-07-22,47.58,3.98,0.97
2011-07-25,45.84,3.84,1.01
2011-07-26,46.09,3.86,1.0
2011-07-27,47.38,3.97,0.98
2011-07-28,47.69,3.99,0.98
2011-07-29,47.24,3.97,0.97
2011-08-01,48.08,4.04,0.97
2011-08-02,48.43,4.07,0.97
2011-08-03,49.12,4.16,0.97
2011-08-04,48.7,4.12,0.96
2011-08-05,47.81,4.05,0.98
2011-08-08,45.7,3.87,1.02
2011-08-09,45.74,3.87,1.02
2011-08-10,46.42,3.93,1.01
2011-08-11,47.57,4.03,0.99
2011-08-12,48.05,4.07,0.98
2011-08-15,48.88,4.14,0.96
2011-08-16,48.51,4.11,0.97
2011-08-17,48.75,4.13,0.97
2011-08-18,47.76,4.06,0.99
2011-08-19,47.6,4.11,1.0
2011-08-22,47.84,4.13,1.0
2011-08-23,49.4,4.27,0.99
2011-08-24,49.52,4.28,0.98
2011-08-25,49.6,4.29,0.97
2011-08-26,50.29,4.36,0.97
2011-08-29,50.25,4.35,0.97
2011-08-30,49.02,4.25,0.98
2011-08-31,48.5,4.21,1.01
2011-09-01,46.62,3.87,1.02
2011-09-02,46.28,3.84,1.03
2011-09-05,45.12,3.75,1.05
2011-09-06,44.41,3.7,1.06
2011-09-07,45.64,3.8,1.04
2011-09-08,45.05,3.76,1.05
2011-09-09,44.54,3.71,1.05
2011-09-13,43.57,3.63,1.07
2011-09-14,44.32,3.69,1.06
2011-09-15,44.32,3.69,1.05
2011-09-16,44.15,3.7,1.06
2011-09-19,42.94,3.6,1.08
2011-09-20,43.07,3.61,1.07
2011-09-21,44.35,3.72,1.04
2011-09-22,42.83,3.59,1.07
2011-09-23,42.47,3.56,1.08
2011-09-26,41.82,3.51,1.1
2011-09-27,41.91,3.55,1.1
2011-09-28,41.17,3.48,1.11
2011-09-29,39.93,3.38,1.14
2011-09-30,39.88,3.37,1.19
2011-10-10,39.79,3.37,1.19
2011-10-11,39.61,3.35,1.2
2011-10-12,41.11,3.49,1.16
2011-10-13,41.91,3.56,1.14
2011-10-14,41.84,3.55,1.14
2011-10-17,42.2,3.58,1.13
2011-10-18,40.88,3.47,1.16
2011-10-19,40.7,3.45,1.17
2011-10-20,39.44,3.35,1.2
2011-10-21,38.47,3.26,1.23
2011-10-24,38.97,3.31,1.21
2011-10-25,40.2,3.41,1.17
2011-10-26,40.87,3.48,1.17
2011-10-27,40.88,3.48,1.17
2011-10-28,41.97,3.58,1.14
2011-10-31,42.84,3.65,1.12
2011-11-01,42.43,3.39,1.12
2011-11-02,43.81,3.54,1.1
2011-11-03,43.57,3.52,1.09
2011-11-04,43.8,3.53,1.08
2011-11-07,43.71,3.53,1.09
2011-11-08,42.96,3.47,1.1
2011-11-09,44.22,3.57,1.08
2011-11-10,44.42,3.59,1.09
2011-11-11,44.28,3.57,1.09
2011-11-14,45.65,3.68,1.06
2011-11-15,45.86,3.71,1.06
2011-11-16,44.5,3.6,1.09
2011-11-17,45.06,3.64,1.09
2011-11-18,43.73,3.54,1.12
2011-11-21,43.23,3.5,1.11
2011-11-22,43.39,3.51,1.11
2011-11-23,43.32,3.51,1.12
2011-11-24,43.49,3.52,1.12
2011-11-25,43.1,3.49,1.12
2011-11-28,43.16,3.5,1.12
2011-11-29,43.72,3.54,1.1
2011-11-30,41.51,3.36,1.15
2011-12-01,42.37,3.43,1.12
2011-12-02,41.25,3.34,1.15
2011-12-05,39.43,3.19,1.18
2011-12-06,39.88,3.23,1.18
2011-12-07,40.14,3.25,1.18
2011-12-08,40.52,3.28,1.17
2011-12-09,40.12,3.25,1.18
2011-12-12,39.71,3.22,1.2
2011-12-13,38.57,3.13,1.24
2011-12-14,37.9,3.07,1.26
2011-12-15,37.47,3.04,1.28
2011-12-16,38.93,3.16,1.25
2011-12-19,39.57,3.21,1.24
2011-12-20,38.99,3.16,1.25
2011-12-21,38.03,3.09,1.28
2011-12-22,37.67,3.06,1.29
2011-12-23,37.8,3.07,1.28
2011-12-26,37.34,3.03,1.29
2011-12-27,35.95,2.92,1.33
2011-12-28,35.49,2.88,1.33
2011-12-29,25.37,2.89,1.33
2011-12-30,36.06,2.94,1.3
2012-01-04,34.85,2.84,1.34
2012-01-05,32.91,2.69,1.4
2012-01-06,32.98,2.69,1.38
2012-01-09,34.19,2.79,1.34
2012-01-10,35.26,2.9,1.29
2012-01-11,35.3,2.9,1.29
2012-01-12,34.82,2.86,1.29
2012-01-13,32.71,2.7,1.35
2012-01-16,31.12,2.57,1.4
2012-01-17,32.6,2.69,1.33
2012-01-18,30.69,2.53,1.37
2012-01-19,31.13,2.57,1.36
2012-01-20,31.7,2.61,1.34
2012-01-30,31.97,2.64,1.34
2012-01-31,31.82,2.62,1.34
2012-02-01,31.92,2.64,1.35
2012-02-02,32.58,2.69,1.32
2012-02-03,33.32,2.75,1.3
2012-02-06,33.65,2.78,1.28
2012-02-07,33.0,2.73,1.3
2012-02-08,33.89,2.8,1.27
2012-02-09,34.24,2.83,1.26
2012-02-10,34.3,2.84,1.25
2012-02-13,35.08,2.9,1.24
2012-02-14,34.96,2.89,1.24
2012-02-15,35.55,2.94,1.22
2012-02-16,35.45,2.95,1.22
2012-02-17,35.24,2.93,1.23
2012-02-20,35.42,2.94,1.22
2012-02-21,36.16,3.01,1.21
2012-02-22,37.29,3.1,1.18
2012-02-23,37.41,3.11,1.17
2012-02-24,37.73,3.14,1.16
2012-02-27,37.7,3.13,1.16
2012-02-28,37.21,3.09,1.17
2012-02-29,36.53,3.04,1.19
2012-03-01,36.85,3.07,1.18
2012-03-02,37.58,3.13,1.16
2012-03-05,37.67,3.14,1.16
2012-03-06,37.23,3.1,1.17
2012-03-07,37.19,3.1,1.17
2012-03-08,37.6,3.16,1.15
2012-03-09,38.45,3.23,1.13
2012-03-12,38.81,3.26,1.12
2012-03-13,39.18,3.29,1.11
2012-03-14,37.41,3.14,1.16
2012-03-15,37.18,3.14,1.16
2012-03-16,38.0,3.21,1.13
2012-03-19,38.61,3.28,1.12
2012-03-20,37.34,3.18,1.14
2012-03-21,37.09,3.17,1.14
2012-03-22,37.1,3.17,1.14
2012-03-23,36.41,3.11,1.16
2012-03-26,36.35,3.11,1.16
2012-03-27,36.28,3.1,1.16
2012-03-28,34.42,2.94,1.22
2012-03-29,32.89,2.93,1.24
2012-03-30,32.64,2.9,1.24
2012-04-05,33.51,2.98,1.2
2012-04-06,33.7,3.0,1.19
2012-04-09,33.21,2.95,1.2
2012-04-10,33.64,3.0,1.19
2012-04-11,33.68,3.01,1.19
2012-04-12,34.33,3.06,1.17
2012-04-13,34.56,3.08,1.16
2012-04-16,34.37,3.07,1.16
2012-04-17,34.1,3.04,1.18
2012-04-18,34.82,3.11,1.16
2012-04-19,34.96,3.12,1.16
2012-04-20,35.21,3.14,1.15
2012-04-23,33.37,2.98,1.18
2012-04-24,32.86,2.93,1.19
2012-04-25,23.35,2.95,1.18
2012-04-26,32.74,2.93,1.18
2012-04-27,33.05,2.96,1.12
2012-05-02,32.95,2.69,1.1
2012-05-03,33.25,2.72,1.09
2012-05-04,33.92,2.77,1.08
2012-05-07,34.73,2.84,1.06
2012-05-08,34.75,2.85,1.06
2012-05-09,34.2,2.81,1.08
2012-05-10,34.56,2.84,1.07
2012-05-11,33.98,2.84,1.08
2012-05-14,33.91,2.83,1.09
2012-05-15,33.89,2.83,1.09
2012-05-16,33.45,2.79,1.1
2012-05-17,33.76,2.82,1.09
2012-05-18,27.74,3.0,1.11
2012-05-21,27.77,3.0,1.11
2012-05-22,28.13,3.04,1.09
2012-05-23,28.09,3.04,1.09
2012-05-24,27.87,3.02,1.1
2012-05-25,27.5,2.98,1.11
2012-05-28,27.82,3.02,1.1
2012-05-29,28.28,3.07,1.08
2012-05-30,28.43,3.08,1.08
2012-05-31,28.61,3.1,1.11
2012-06-01,28.51,3.09,1.12
2012-06-04,27.73,3.01,1.15
2012-06-05,27.69,3.01,1.15
2012-06-06,27.66,3.0,1.15
2012-06-07,27.53,2.99,1.16
2012-06-08,27.39,2.97,1.16
2012-06-11,27.87,3.03,1.14
2012-06-12,27.76,3.02,1.14
2012-06-13,28.31,3.08,1.12
2012-06-14,28.22,3.07,1.12
2012-06-15,28.23,3.07,1.12
2012-06-18,28.55,3.11,1.11
2012-06-19,28.44,3.09,1.11
2012-06-20,28.39,3.09,1.12
2012-06-21,27.99,3.04,1.13
2012-06-25,27.37,2.98,1.16
2012-06-26,27.29,2.97,1.16
2012-06-27,27.38,2.98,1.16
2012-06-28,27.09,2.94,1.17
2012-06-29,27.46,2.98,1.35
2012-07-02,27.91,3.03,1.33
2012-07-03,28.07,3.05,1.32
2012-07-04,27.86,3.03,1.33
2012-07-05,27.37,2.97,1.36
2012-07-06,27.99,3.04,1.33
2012-07-09,27.45,2.98,1.35
2012-07-10,27.17,2.95,1.37
2012-07-11,27.37,2.97,1.36
2012-07-12,27.77,3.02,1.34
2012-07-13,27.56,3.0,1.35
2012-07-16,26.45,2.87,1.4
2012-07-17,26.48,2.88,1.4
2012-07-18,26.56,2.89,1.4
2012-07-19,26.81,2.92,1.38
2012-07-20,26.61,2.9,1.39
2012-07-23,26.34,2.87,1.41
2012-07-24,26.61,2.9,1.39
2012-07-25,26.52,2.89,1.4
2012-07-26,26.28,2.86,1.41
2012-07-27,26.09,2.84,1.42
2012-07-30,25.62,2.79,1.45
2012-07-31,25.24,2.75,1.53
2012-08-01,25.61,2.79,1.51
2012-08-02,25.44,2.77,1.52
2012-08-03,25.98,2.83,1.49
2012-08-06,26.62,2.9,1.45
2012-08-07,26.92,2.93,1.44
2012-08-08,26.83,2.92,1.44
2012-08-09,27.31,2.97,1.42
2012-08-10,27.26,2.97,1.42
2012-08-13,26.73,2.91,1.45
2012-08-14,26.84,2.92,1.44
2012-08-15,26.68,2.91,1.45
2012-08-16,26.43,2.88,1.46
2012-08-17,26.31,2.87,1.47
2012-08-20,26.41,2.88,1.46
2012-08-21,26.81,2.92,1.44
2012-08-22,26.61,2.9,1.45
2012-08-23,26.73,2.91,1.44
2012-08-24,26.24,2.86,1.47
2012-08-27,25.69,2.8,1.5
2012-08-28,25.81,2.81,1.5
2012-08-29,25.75,2.81,1.5
2012-08-30,25.23,2.75,1.53
2012-08-31,25.32,2.76,1.5
2012-09-03,25.99,2.77,1.47
2012-09-04,25.81,2.75,1.48
2012-09-05,26.0,2.78,1.47
2012-09-06,26.3,2.81,1.45
2012-09-07,27.19,2.91,1.4
2012-09-10,27.46,2.93,1.39
2012-09-11,27.41,2.93,1.39
2012-09-12,27.53,2.95,1.38
2012-09-13,27.14,2.9,1.4
2012-09-14,27.11,2.9,1.4
2012-09-17,26.43,2.83,1.44
2012-09-18,26.31,2.81,1.45
2012-09-19,26.48,2.83,1.44
2012-09-20,25.69,2.75,1.48
2012-09-21,25.42,2.72,1.5
2012-09-24,25.62,2.74,1.48
2012-09-25,25.47,2.72,1.49
2012-09-26,24.85,2.66,1.53
2012-09-27,25.43,2.72,1.5
2012-09-28,25.92,2.77,1.43
2012-10-08,25.85,2.76,1.43
2012-10-09,26.54,2.84,1.4
2012-10-10,26.85,2.87,1.38
2012-10-11,26.39,2.83,1.4
2012-10-12,26.3,2.82,1.4
2012-10-15,26.06,2.79,1.42
2012-10-16,26.19,2.81,1.41
2012-10-17,26.25,2.81,1.41
2012-10-18,26.68,2.86,1.38
2012-10-19,26.61,2.85,1.39
2012-10-22,26.72,2.87,1.38
2012-10-23,26.35,2.83,1.4
2012-10-24,26.18,2.81,1.41
2012-10-25,25.93,2.78,1.42
2012-10-26,25.44,2.73,1.45
2012-10-29,25.48,2.73,1.45
2012-10-30,25.49,2.73,1.45
2012-10-31,25.58,2.74,1.45
2012-11-01,26.08,2.68,1.43
2012-11-02,26.07,2.69,1.43
2012-11-05,25.93,2.67,1.44
2012-11-06,25.77,2.66,1.45
2012-11-07,25.74,2.65,1.45
2012-11-08,25.09,2.58,1.49
2012-11-09,24.95,2.57,1.49
2012-11-12,24.99,2.58,1.49
2012-11-13,24.52,2.53,1.52
2012-11-14,24.61,2.54,1.51
2012-11-15,24.24,2.5,1.54
2012-11-16,24.08,2.48,1.55
2012-11-19,24.1,2.48,1.55
2012-11-20,24.03,2.48,1.55
2012-11-21,24.23,2.5,1.54
2012-11-22,23.92,2.47,1.56
2012-11-23,23.98,2.47,1.55
2012-11-26,23.58,2.43,1.58
2012-11-27,22.77,2.35,1.64
2012-11-28,22.31,2.3,1.67
2012-11-29,22.08,2.27,1.69
2012-11-30,22.39,2.3,1.68
2012-12-03,21.77,2.24,1.72
2012-12-04,22.05,2.27,1.7
2012-12-05,22.89,2.36,1.64
2012-12-06,22.77,2.35,1.64
2012-12-07,23.25,2.4,1.61
2012-12-10,23.66,2.44,1.58
2012-12-11,23.49,2.42,1.59
2012-12-12,23.46,2.42,1.6
2012-12-13,23.16,2.39,1.62
2012-12-14,24.07,2.48,1.56
2012-12-17,24.11,2.49,1.55
2012-12-18,24.02,2.48,1.56
2012-12-19,24.21,2.5,1.55
2012-12-20,24.32,2.51,1.54
2012-12-21,24.47,2.52,1.53
2012-12-24,24.69,2.54,1.52
2012-12-25,25.27,2.6,1.48
2012-12-26,25.74,2.65,1.45
2012-12-27,25.5,2.62,1.47
2012-12-28,25.82,2.65,1.45
2012-12-31,26.01,2.68,1.46
2013-01-04,25.78,2.65,1.47
2013-01-07,26.03,2.68,1.45
2013-01-08,26.43,2.72,1.43
2013-01-09,26.59,2.74,1.42
2013-01-10,26.71,2.75,1.41
2013-01-11,26.27,2.71,1.44
2013-01-14,27.31,2.81,1.38
2013-01-15,27.87,2.87,1.36
2013-01-16,27.82,2.86,1.36
2013-01-17,27.52,2.83,1.37
2013-01-18,27.88,2.87,1.36
2013-01-21,27.99,2.88,1.35
2013-01-22,27.47,2.83,1.38
2013-01-23,27.43,2.83,1.38
2013-01-24,26.78,2.76,1.41
2013-01-25,26.72,2.75,1.42
2013-01-28,27.32,2.81,1.38
2013-01-29,27.61,2.84,1.37
2013-01-30,27.59,2.84,1.37
2013-01-31,27.38,2.82,1.38
2013-02-01,27.52,2.83,1.37
2013-02-04,27.19,2.8,1.39
2013-02-05,27.49,2.83,1.37
2013-02-06,27.71,2.85,1.36
2013-02-07,27.98,2.88,1.35
2013-02-08,28.42,2.93,1.33
2013-02-18,28.56,2.94,1.32
2013-02-19,28.09,2.89,1.34
2013-02-20,28.71,2.96,1.32
2013-02-21,28.27,2.91,1.34
2013-02-22,28.24,2.91,1.34
2013-02-25,28.56,2.94,1.32
2013-02-26,28.16,2.9,1.34
2013-02-27,28.1,2.89,1.34
2013-02-28,28.56,2.94,1.31
2013-03-01,28.98,2.99,1.29
2013-03-04,28.12,2.9,1.33
2013-03-05,28.81,2.97,1.3
2013-03-06,29.35,3.02,1.28
2013-03-07,28.95,2.98,1.29
2013-03-08,28.65,2.95,1.31
2013-03-11,28.73,2.96,1.3
2013-03-12,27.9,2.88,1.34
2013-03-13,27.67,2.85,1.35
2013-03-14,27.87,2.87,1.34
2013-03-15,27.96,2.88,1.34
2013-03-18,27.58,2.84,1.36
2013-03-19,27.62,2.84,1.36
2013-03-20,28.36,2.92,1.32
2013-03-21,28.7,2.96,1.31
2013-03-22,28.79,2.97,1.3
2013-03-25,28.81,2.97,1.3
2013-03-26,28.71,2.96,1.31
2013-03-27,28.74,2.96,1.3
2013-03-28,28.05,2.89,1.34
2013-03-29,28.04,2.89,1.36
2013-04-01,28.13,2.9,1.36
2013-04-02,27.55,2.84,1.38
2013-04-03,27.26,2.81,1.4
2013-04-08,27.51,2.83,1.38
2013-04-09,27.73,2.86,1.37
2013-04-10,27.57,2.84,1.38
2013-04-11,27.47,2.83,1.39
2013-04-12,27.28,2.81,1.4
2013-04-15,26.89,2.77,1.42
2013-04-16,27.2,2.8,1.4
2013-04-17,27.6,2.84,1.38
2013-04-18,27.71,2.85,1.38
2013-04-19,28.27,2.91,1.35
2013-04-22,28.52,2.94,1.34
2013-04-23,27.79,2.86,1.37
2013-04-24,28.46,2.93,1.34
2013-04-25,27.96,2.88,1.36
2013-04-26,27.36,2.82,1.34
2013-05-02,27.78,2.68,1.33
2013-05-03,28.35,2.74,1.3
2013-05-06,28.94,2.79,1.28
2013-05-07,28.93,2.79,1.28
2013-05-08,29.26,2.82,1.26
2013-05-09,29.38,2.84,1.26
2013-05-10,29.5,2.85,1.25
2013-05-13,29.69,2.86,1.24
2013-05-14,29.36,2.84,1.26
2013-05-15,29.93,2.89,1.23
2013-05-16,30.2,2.91,1.22
2013-05-17,30.71,2.96,1.2
2013-05-20,31.22,3.01,1.18
2013-05-21,31.82,3.07,1.16
2013-05-22,31.45,3.04,1.17
2013-05-23,31.32,3.02,1.18
2013-05-24,31.81,3.07,1.16
2013-05-27,32.19,3.11,1.15
2013-05-28,31.92,3.08,1.16
2013-05-29,32.2,3.11,1.15
2013-05-30,32.19,3.11,1.15
2013-05-31,31.95,3.08,1.14
2013-06-03,31.6,3.05,1.15
2013-06-04,30.89,2.98,1.18
2013-06-05,31.11,3.0,1.17
2013-06-06,30.64,2.96,1.19
2013-06-07,30.18,2.92,1.21
2013-06-13,29.36,2.84,1.24
2013-06-14,30.14,2.91,1.21
2013-06-17,30.27,2.92,1.2
2013-06-18,30.21,2.92,1.21
2013-06-19,30.09,2.91,1.21
2013-06-20,29.07,2.81,1.25
2013-06-21,28.97,2.8,1.26
2013-06-24,27.25,2.64,1.33
2013-06-25,27.33,2.64,1.33
2013-06-26,28.12,2.72,1.3
2013-06-27,27.57,2.66,1.32
2013-06-28,27.53,2.66,1.28
2013-07-01,28.22,2.72,1.25
2013-07-02,28.83,2.78,1.22
2013-07-03,44.49,2.8,1.21
2013-07-04,29.07,2.81,1.21
2013-07-05,28.78,2.78,1.22
2013-07-08,27.64,2.67,1.27
2013-07-09,27.71,2.68,1.27
2013-07-10,28.45,2.75,1.23
2013-07-11,29.19,2.82,1.2
2013-07-12,29.08,2.81,1.21
2013-07-15,29.82,2.88,1.18
2013-07-16,30.22,2.92,1.16
2013-07-17,29.62,2.86,1.19
2013-07-18,29.58,2.86,1.19
2013-07-19,29.04,2.8,1.21
2013-07-22,29.57,2.85,1.19
2013-07-23,30.41,2.93,1.16
2013-07-24,30.64,2.96,1.15
2013-07-25,30.02,2.9,1.17
2013-07-26,29.94,2.89,1.17
2013-07-29,29.37,2.84,1.2
2013-07-30,29.16,2.82,1.2
2013-07-31,29.26,2.83,1.28
2013-08-01,30.24,2.92,1.24
2013-08-02,30.44,2.94,1.23
2013-08-05,31.07,3.0,1.21
2013-08-06,31.48,3.04,1.19
2013-08-07,31.07,3.0,1.21
2013-08-08,31.29,3.02,1.2
2013-08-09,31.3,3.02,1.2
2013-08-12,31.61,3.05,1.19
2013-08-13,31.78,3.07,1.18
2013-08-14,31.66,3.06,1.19
2013-08-15,31.21,3.02,1.2
2013-08-16,30.4,2.94,1.23
2013-08-19,31.07,3.0,1.21
2013-08-20,31.08,3.0,1.21
2013-08-21,31.33,3.03,1.2
2013-08-22,31.44,3.04,1.19
2013-08-23,31.41,3.04,1.19
2013-08-26,32.06,3.1,1.17
2013-08-27,32.21,3.11,1.17
2013-08-28,31.68,3.06,1.18
2013-08-29,31.61,3.06,1.19
2013-08-30,30.93,2.99,1.03
2013-09-02,30.32,3.0,1.01
2013-09-03,30.82,3.05,0.99
2013-09-04,30.78,3.05,0.99
2013-09-05,30.81,3.05,0.99
2013-09-06,30.97,3.06,0.99
2013-09-09,31.15,3.08,0.98
2013-09-10,31.2,3.09,0.98
2013-09-11,30.79,3.05,0.99
2013-09-12,30.8,3.05,0.99
2013-09-13,31.05,3.07,0.99
2013-09-16,31.27,3.09,0.98
2013-09-17,30.9,3.06,0.99
2013-09-18,31.08,3.07,0.99
2013-09-23,31.86,3.15,0.96
2013-09-24,32.08,3.17,0.96
2013-09-25,31.85,3.15,0.96
2013-09-26,31.5,3.12,0.97
2013-09-27,31.55,3.12,0.97
2013-09-30,31.96,3.16,0.95
2013-10-08,32.5,3.22,0.94
2013-10-09,32.77,3.25,0.93
2013-10-10,32.59,3.23,0.93
2013-10-11,26.77,3.25,0.93
2013-10-14,33.15,3.29,0.92
2013-10-15,33.03,3.27,0.92
2013-10-16,32.22,3.19,0.95
2013-10-17,32.22,3.19,0.95
2013-10-18,32.41,3.21,0.94
2013-10-21,33.31,3.3,0.91
2013-10-22,33.02,3.27,0.92
2013-10-23,32.21,3.19,0.95
2013-10-24,32.01,3.17,0.95
2013-10-25,31.36,3.11,0.97
2013-10-28,31.28,3.1,0.97
2013-10-29,30.61,3.03,1.0
2013-10-30,31.03,3.08,0.98
2013-10-31,30.53,3.03,0.99
2013-11-01,29.94,2.93,1.0
2013-11-04,30.17,2.95,0.99
2013-11-05,30.57,3.0,0.98
2013-11-06,30.3,2.97,0.99
2013-11-07,29.82,2.92,1.0
2013-11-08,29.42,2.88,1.02
2013-11-11,29.77,2.92,1.0
2013-11-12,29.96,2.93,1.0
2013-11-13,29.46,2.88,1.01
2013-11-14,29.96,2.93,1.0
2013-11-15,30.54,2.98,0.98
2013-11-18,31.17,3.05,0.96
2013-11-19,31.23,3.05,0.96
2013-11-20,31.44,3.08,0.95
2013-11-21,31.33,3.07,0.95
2013-11-22,31.27,3.06,0.96
2013-11-25,31.27,3.06,0.96
2013-11-26,31.41,3.07,0.95
2013-11-27,31.87,3.11,0.94
2013-11-28,32.18,3.14,0.93
2013-11-29,32.52,3.17,0.91
2013-12-02,30.73,3.0,0.97
2013-12-03,31.49,3.07,0.95
2013-12-04,31.93,3.11,0.93
2013-12-05,31.78,3.1,0.94
2013-12-06,31.66,3.09,0.94
2013-12-09,32.07,3.13,0.93
2013-12-10,32.1,3.13,0.93
2013-12-11,31.79,3.1,0.94
2013-12-12,32.03,3.12,0.93
2013-12-13,32.18,3.13,0.93
2013-12-16,31.73,3.09,0.94
2013-12-17,31.52,3.07,0.95
2013-12-18,31.54,3.07,0.94
2013-12-19,31.32,3.05,0.95
2013-12-20,30.97,3.02,0.96
2013-12-23,30.99,3.02,0.96
2013-12-24,31.3,3.04,0.95
2013-12-25,31.83,1.4,0.94
2013-12-26,31.24,3.04,0.95
2013-12-27,31.77,3.09,0.94
2013-12-30,31.89,3.1,0.93
2013-12-31,31.93,3.11,0.92
2014-01-02,32.37,3.15,0.9
2014-01-03,32.37,3.15,0.9
2014-01-06,31.58,3.08,0.93
2014-01-07,31.81,3.1,0.92
2014-01-08,32.05,3.12,0.91
2014-01-09,31.53,3.07,0.93
2014-01-10,30.98,3.02,0.94
2014-01-13,30.9,3.01,0.95
2014-01-14,31.52,3.07,0.93
2014-01-15,31.89,3.11,0.92
2014-01-16,31.81,3.1,0.92
2014-01-17,31.47,3.07,0.93
2014-01-20,31.16,3.04,0.94
2014-01-21,31.65,3.09,0.92
2014-01-22,32.42,3.16,0.9
2014-01-23,32.71,3.19,0.89
2014-01-24,33.22,3.24,0.88
2014-01-27,17.01,3.24,0.88
2014-01-28,33.01,3.24,0.88
2014-01-29,33.3,3.27,0.87
2014-01-30,33.02,3.24,0.87
2014-02-07,33.64,3.3,0.86
2014-02-10,34.7,3.4,0.83
2014-02-11,34.7,3.4,0.83
2014-02-12,35.15,3.45,0.82
2014-02-13,34.63,3.39,0.83
2014-02-14,35.32,3.46,0.82
2014-02-17,36.12,3.54,0.8
2014-02-18,36.08,3.53,0.8
2014-02-19,36.09,3.54,0.8
2014-02-20,35.46,3.47,0.81
2014-02-21,35.36,3.46,0.82
2014-02-24,35.54,3.48,0.81
2014-02-25,34.05,3.33,0.85
2014-02-26,34.22,3.35,0.84
2014-02-27,33.63,3.3,0.86
2014-02-28,34.11,3.34,0.85
2014-03-03,34.77,3.4,0.83
2014-03-04,34.6,3.39,0.83
2014-03-05,34.53,3.39,0.84
2014-03-06,34.5,3.38,0.84
2014-03-07,34.39,3.37,0.84
2014-03-10,33.11,3.25,0.87
2014-03-11,33.02,3.24,0.87
2014-03-12,32.87,3.22,0.88
2014-03-13,33.38,3.27,0.86
2014-03-14,33.24,3.26,0.87
2014-03-17,34.01,3.34,0.85
2014-03-18,34.16,3.35,0.84
2014-03-19,33.98,3.34,0.85
2014-03-20,32.99,3.24,0.87
2014-03-21,33.57,3.3,0.86
2014-03-24,33.58,3.3,0.86
2014-03-25,33.49,3.29,0.86
2014-03-26,33.68,3.31,0.85
2014-03-27,32.95,3.24,0.87
2014-03-28,32.04,3.15,0.9
2014-03-31,31.84,3.13,0.88
2014-04-01,32.43,3.19,0.87
2014-04-02,32.37,3.18,0.87
2014-04-03,32.51,4.6,0.86
2014-04-04,32.87,3.23,0.85
2014-04-08,33.19,3.27,0.84
2014-04-09,33.51,3.3,0.83
2014-04-10,33.63,3.32,0.83
2014-04-11,33.4,3.29,0.84
2014-04-14,33.62,3.32,0.83
2014-04-15,33.4,3.3,0.84
2014-04-16,33.4,3.3,0.84
2014-04-17,33.49,3.3,0.83
2014-04-18,33.56,3.31,0.83
2014-04-21,33.1,3.27,0.84
2014-04-22,32.77,3.24,0.85
2014-04-23,32.75,3.23,0.85
2014-04-24,32.38,3.2,0.86
2014-04-25,31.79,3.14,0.88
2014-04-28,30.83,3.05,0.9
2014-04-29,31.19,3.08,0.89
2014-04-30,31.48,3.11,0.91
2014-05-05,30.94,2.94,0.9
2014-05-06,31.26,2.97,0.89
2014-05-07,30.7,2.91,0.91
2014-05-08,16.11,2.91,0.91
2014-05-09,30.29,2.88,0.92
2014-05-12,31.03,2.95,0.9
2014-05-13,30.97,2.94,0.9
2014-05-14,30.97,2.94,0.9
2014-05-15,30.42,2.89,0.91
